"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.4,74,50,"AC",16.9846384571016
0.4,74,50,"TT",11.575650950276
0.4,74,90,"AC",18.5807788866545
0.4,74,90,"TT",12.6516041178618
0.4,90,50,"AC",17.989530306378
0.4,90,50,"TT",13.1986236777084
0.4,90,90,"AC",21.5212416530499
0.4,90,90,"TT",13.2327864599293
0.2,74,50,"AC",16.4900474629222
0.2,74,50,"TT",12.0597211158376
0.2,74,90,"AC",18.4423052921188
0.2,74,90,"TT",10.0776841179948
0.2,90,50,"AC",17.5181264175943
0.2,90,50,"TT",14.3970491685231
0.2,90,90,"AC",20.2046179099555
0.2,90,90,"TT",14.3217499181409
0.4,74,50,"AC",17.7864051863946
0.4,74,50,"TT",11.8021588148708
0.4,74,90,"AC",17.1441880776356
0.4,74,90,"TT",13.0415631352945
0.4,90,50,"AC",17.5636695552396
0.4,90,50,"TT",11.7865379946747
0.4,90,90,"AC",21.2824819531315
0.4,90,90,"TT",14.1253084460985
0.2,74,50,"AC",17.2490362372463
0.2,74,50,"TT",13.5352267815893
0.2,74,90,"AC",17.5582637591137
0.2,74,90,"TT",13.0389691972241
0.2,90,50,"AC",17.8665261372945
0.2,90,50,"TT",13.6261055821131
0.2,90,90,"AC",20.2602244601377
0.2,90,90,"TT",15.7054672937119
0.4,74,50,"AC",18.3106041914198
0.4,74,50,"TT",13.2979797605986
0.4,74,90,"AC",18.3049018797821
0.4,74,90,"TT",10.1295536745348
0.4,90,50,"AC",18.880626704103
0.4,90,50,"TT",14.4668159160621
0.4,90,90,"AC",20.9424460156844
0.4,90,90,"TT",16.0333099005853
0.2,74,50,"AC",16.9518260311652
0.2,74,50,"TT",12.8216785231224
0.2,74,90,"AC",16.9755968491601
0.2,74,90,"TT",10.9303515755488
0.2,90,50,"AC",16.8639863104756
0.2,90,50,"TT",12.5762158910861
0.2,90,90,"AC",20.0549967351032
0.2,90,90,"TT",14.7107220163589
0.4,74,50,"AC",16.5203944487564
0.4,74,50,"TT",11.7216570258206
0.4,74,90,"AC",18.1702432572375
0.4,74,90,"TT",13.206234614848
0.4,90,50,"AC",18.2456375512904
0.4,90,50,"TT",12.9962380116372
0.4,90,90,"AC",21.5757302780816
0.4,90,90,"TT",17.0879687611257
0.2,74,50,"AC",16.8800440100063
0.2,74,50,"TT",11.8816115121663
0.2,74,90,"AC",16.8716883128848
0.2,74,90,"TT",14.0157489057575
0.2,90,50,"AC",18.2811401403928
0.2,90,50,"TT",12.3436244411042
0.2,90,90,"AC",20.2391234244826
0.2,90,90,"TT",15.1072523708
0.4,74,50,"AC",19.1914623376212
0.4,74,50,"TT",14.9921015613199
0.4,74,90,"AC",16.7883407594761
0.4,74,90,"TT",13.8812012654228
0.4,90,50,"AC",18.2248840844758
0.4,90,50,"TT",14.3442560832614
0.4,90,90,"AC",21.4522034348706
0.4,90,90,"TT",14.157765910177
0.2,74,50,"AC",16.1793322192107
0.2,74,50,"TT",12.4765530153591
0.2,74,90,"AC",19.3877339640722
0.2,74,90,"TT",13.0176553911302
0.2,90,50,"AC",17.9166382501155
0.2,90,50,"TT",13.8212676341698
0.2,90,90,"AC",21.8121434506488
0.2,90,90,"TT",15.8882547576105
0.4,74,50,"AC",18.9013761522635
0.4,74,50,"TT",13.6789163454463
0.4,74,90,"AC",17.1541393208
0.4,74,90,"TT",12.8608356000467
0.4,90,50,"AC",17.8923386829421
0.4,90,50,"TT",11.986416790617
0.4,90,90,"AC",20.5881693600426
0.4,90,90,"TT",17.1145099199278
0.2,74,50,"AC",17.692318233646
0.2,74,50,"TT",13.2093845570996
0.2,74,90,"AC",16.895169327602
0.2,74,90,"TT",13.371624497146
0.2,90,50,"AC",19.1156705659142
0.2,90,50,"TT",13.6942163504089
0.2,90,90,"AC",21.6999191803856
0.2,90,90,"TT",13.4496756527816
0.4,74,50,"AC",17.543748335161
0.4,74,50,"TT",14.1755122922035
0.4,74,90,"AC",16.5515410524193
0.4,74,90,"TT",12.029910259852
0.4,90,50,"AC",18.9206011622227
0.4,90,50,"TT",13.6603576550561
0.4,90,90,"AC",21.4618351282302
0.4,90,90,"TT",14.4929590388893
0.2,74,50,"AC",18.6979306384229
0.2,74,50,"TT",13.0270824947709
0.2,74,90,"AC",17.2295776605828
0.2,74,90,"TT",13.742454548741
0.2,90,50,"AC",18.8364552757579
0.2,90,50,"TT",13.5249299439307
0.2,90,90,"AC",20.8413081486457
0.2,90,90,"TT",16.0719601921641
0.4,74,50,"AC",18.9183575980051
0.4,74,50,"TT",12.0354176848821
0.4,74,90,"AC",18.8461017635407
0.4,74,90,"TT",11.6122862710039
0.4,90,50,"AC",15.5396485040983
0.4,90,50,"TT",12.2253486108662
0.4,90,90,"AC",20.8491805898453
0.4,90,90,"TT",13.8919662118548
0.2,74,50,"AC",18.3615926159397
0.2,74,50,"TT",11.138597108644
0.2,74,90,"AC",18.2822314430201
0.2,74,90,"TT",11.4981575225379
0.2,90,50,"AC",17.9651202897666
0.2,90,50,"TT",13.626333025631
0.2,90,90,"AC",20.4725832246515
0.2,90,90,"TT",15.241909694614
0.4,74,50,"AC",19.9252131889064
0.4,74,50,"TT",13.2580663560989
0.4,74,90,"AC",16.8681682466113
0.4,74,90,"TT",14.2367818589473
0.4,90,50,"AC",18.8980859534178
0.4,90,50,"TT",13.8795833137745
0.4,90,90,"AC",19.5359290818904
0.4,90,90,"TT",14.749836890013
0.2,74,50,"AC",16.7741573159556
0.2,74,50,"TT",12.5533413403041
0.2,74,90,"AC",18.3473323760637
0.2,74,90,"TT",11.98550740295
0.2,90,50,"AC",18.7872878679124
0.2,90,50,"TT",11.6869599291376
0.2,90,90,"AC",22.3695969662646
0.2,90,90,"TT",16.5979895428009
0.4,74,50,"AC",15.8098790741729
0.4,74,50,"TT",13.2366609841772
0.4,74,90,"AC",17.8634880935689
0.4,74,90,"TT",13.071527425069
0.4,90,50,"AC",19.0338883368632
0.4,90,50,"TT",13.4701532725389
0.4,90,90,"AC",20.1320421082661
0.4,90,90,"TT",15.8185671202532
0.2,74,50,"AC",17.4836940165388
0.2,74,50,"TT",12.996890805741
0.2,74,90,"AC",16.6824180698907
0.2,74,90,"TT",12.4644722272258
0.2,90,50,"AC",17.2068547531657
0.2,90,50,"TT",11.2425762646601
0.2,90,90,"AC",21.940314005248
0.2,90,90,"TT",16.8835580448473
0.4,74,50,"AC",17.4049924186088
0.4,74,50,"TT",11.5208032388977
0.4,74,90,"AC",17.0074932518518
0.4,74,90,"TT",11.413558211424
0.4,90,50,"AC",17.4979773550417
0.4,90,50,"TT",12.5831483723931
0.4,90,90,"AC",21.6948614227541
0.4,90,90,"TT",15.2218164214682
0.2,74,50,"AC",19.6076566762254
0.2,74,50,"TT",12.2188929978771
0.2,74,90,"AC",18.8425833420862
0.2,74,90,"TT",12.0934825157639
0.2,90,50,"AC",17.1677847106315
0.2,90,50,"TT",12.9254033244687
0.2,90,90,"AC",21.3830940677912
0.2,90,90,"TT",14.0815675169291
0.4,74,50,"AC",16.9202781139129
0.4,74,50,"TT",12.7915501316518
0.4,74,90,"AC",16.1861512249198
0.4,74,90,"TT",13.3817190714247
0.4,90,50,"AC",18.8197953537466
0.4,90,50,"TT",13.1334349547852
0.4,90,90,"AC",20.5357148491051
0.4,90,90,"TT",14.1664602214649
0.2,74,50,"AC",17.5465416443561
0.2,74,50,"TT",13.0339050852846
0.2,74,90,"AC",16.6821431862532
0.2,74,90,"TT",11.6872135576014
0.2,90,50,"AC",19.7076251711157
0.2,90,50,"TT",14.0009210918254
0.2,90,90,"AC",20.548161046364
0.2,90,90,"TT",14.1913559253044
0.4,74,50,"AC",16.4573347423419
0.4,74,50,"TT",11.1642248719831
0.4,74,90,"AC",16.6123422211702
0.4,74,90,"TT",13.1190654882811
0.4,90,50,"AC",18.8209703927315
0.4,90,50,"TT",13.9152456239575
0.4,90,90,"AC",21.4899250410482
0.4,90,90,"TT",14.2663242284425
